546.48,148
546.4805,184
546.481,162
546.4815,160
546.482,152
546.4825,170
546.483,128
546.4835,172
546.484,164
546.4845,170
546.485,176
546.4855,150
546.486,172
546.4865,206
546.487,140
546.4875,188
546.488,152
546.4885,184
546.489,192
546.4895,236
546.49,188
546.4905,232
546.491,248
546.4915,206
546.492,270
546.4925,260
546.493,252
546.4935,266
546.494,372
546.4945,342
546.495,352
546.4955,370
546.496,360
546.4965,366
546.497,364
546.4975,476
546.498,504
546.4985,516
546.499,502
546.4995,558
546.5,572
546.5005,670
546.501,608
546.5015,696
546.502,682
546.5025,688
546.503,712
546.5035,712
546.504,728
546.5045,802
546.505,764
546.5055,902
546.506,754
546.5065,852
546.507,878
546.5075,990
546.508,1026
546.5085,1114
546.509,1160
546.5095,1160
546.51,1502
546.5105,1490
546.511,1732
546.5115,1926
546.512,2290
546.5125,2528
546.513,2660
546.5135,3348
546.514,3932
546.5145,4142
546.515,4804
546.5155,5218
546.516,6036
546.5165,6558
546.517,7040
546.5175,8398
546.518,8984
546.5185,10140
546.519,11110
546.5195,12252
546.52,13176
546.5205,13626
546.521,15000
546.5215,15576
546.522,16526
546.5225,17008
546.523,18274
546.5235,18688
546.524,19078
546.5245,19090
546.525,19936
546.5255,19630
546.526,19846
546.5265,19544
546.527,19482
546.5275,19308
546.528,18488
546.5285,18456
546.529,17682
546.5295,17656
546.53,16878
546.5305,15586
546.531,15528
546.5315,14688
546.532,13528
546.5325,12882
546.533,12098
546.5335,10636
546.534,9654
546.5345,8952
546.535,8112
546.5355,7114
546.536,6590
546.5365,5988
546.537,5270
546.5375,4844
546.538,4068
546.5385,3784
546.539,3644
546.5395,3164
546.54,2550
546.5405,2434
546.541,2290
546.5415,2004
546.542,1834
546.5425,1614
546.543,1408
546.5435,1186
546.544,1282
546.5445,1132
546.545,902
546.5455,928
546.546,828
546.5465,722
546.547,718
546.5475,602
546.548,520
546.5485,572
546.549,538
546.5495,454
546.55,374
546.5505,412
546.551,366
546.5515,370
546.552,332
546.5525,316
546.553,252
546.5535,326
546.554,286
546.5545,288
546.555,238
546.5555,232
546.556,252
546.5565,306
546.557,276
546.5575,216
546.558,234
546.5585,192
546.559,212
546.5595,244
546.56,206
546.5605,214
546.561,234
546.5615,234
546.562,228
546.5625,212
546.563,208
546.5635,182
546.564,212
546.5645,158
546.565,198
546.5655,182
546.566,194
546.5665,240
546.567,214
546.5675,194
546.568,178
546.5685,218
546.569,164
546.5695,182
546.57,196
546.5705,154
546.571,176
546.5715,198
546.572,228
546.5725,142
546.573,158
546.5735,162
546.574,186
546.5745,176
546.575,204
546.5755,182
546.576,206
546.5765,172
546.577,184
546.5775,162
546.578,194
546.5785,170
546.579,186
546.5795,184
546.58,164
